tweet_id,customer_message,support_response,intent
2321964,"So like is even working on a solution to the I️ virus? Or are we all just okay and accepting I️ as apart of our lives now","iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",how_to_question
2322534,"Can you use the original Apple Watch ⌚️ in the shower? https://t.co/3pz82hHXKk","The Apple Watch Series 1 is splash and water resistant, but wearing it in the shower is not recommended. Learn more here: https://t.co/qs0ObV8D7L",how_to_question
2325603,"All my cover-art on my Music app is mixed up, help . I’m OCD &amp; this is annoying me.","Let’s work together to figure it out. Do you mean that your album art is displaying incorrectly, missing, or something else?",software_issue
2325823,"here’s an interesting one. Why are all these songs stored on my phone that I haven’t downloaded? https://t.co/xqk5aHc4gr","Thanks for reaching out. We'd be happy to look into what's going on. DM us the iOS version and we'll go from there. https://t.co/GDrqU22YpT",no_actionable_content
2327778,"Major fix needed ASAP . Having iOS11 turn Bluetooth back on everyday at 5am is unacceptable. I turn it off —&gt; for a reason.","We want to help you with this. How are you switching off your Bluetooth? Letting us know the steps you take would help us.",software_issue
2327784,"after iOS 11.0.3 update my iPhone 6 can not log into iCloud AT ALL. Works fine on computer/iPad. Accepts login credentials &gt;","Thanks for reaching out. We'd like to look at this closer for you. Please DM us. https://t.co/GDrqU2kzhr",account_data_issue
2329654,"how do i upgrade my movies i already have to 4k or will they automatically be upgraded to 4k?","That would largely be dependent on the device you are wanting to watch it on. What device are you trying to view the movies on?",how_to_question
2332385,"o que tá acontecendo com a bateria do meu celular depois do iOS 11.0.3?? Me explica por favor","Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",software_issue
2334578,"WHAT THE FUCK IS THE OTHER SECTION https://t.co/Q7x9vnWbew","We'd like to help. DM us here to continue: https://t.co/GDrqU22YpT",general_complaint_vague
233610,"#iOS11 battery life is awful. Getting &lt;50% battery life vs previous. Pls fix!","Battery life is important, and we're here for you. To get started, which device are you experiencing this on?",hardware_issue
2336130,"Apple Music switched up on me. Charged me 40 and made my subscription double the price. Que te hice Bebe","Let's get you to our iTunes Store Support team for help with your concern. Click here to reach them: https://t.co/SDIe7UiyJN",purchase_billing
233946,"why does my iPhone WiFi keeps turn on on its own after I updated it to iOS 11.0.1?","The Wi-Fi toggle in Control Center works a bit differently in iOS 11, check this out: https://t.co/G7BHuQnDS6",software_issue
233954,"the price shown is 690 but was on offer for under 300 Taking a screenshot accidently bought it.refund. email support is high https://t.co/XbdpIG3kPx","For further assistance with this issue, we'd recommend reaching out to our experts here: https://t.co/SDIe7UiyJN",purchase_billing
2341691,"Dear do you have a class to help me understand what them little boxes mean","We'd be happy to see how we can help. Can you tell us what boxes you're referring to?",how_to_question
2341695,"#iOS11 Kindly look into this issue. This phone is on charge at 95-96%, as soon as I unplug, it changes to 100%. Poor📱. https://t.co/nr8cpI3uXF","Thanks for bringing this to our attention. Let's hop in DM and provide us with the software version you're using. Click here: https://t.co/GDrqU22YpT",software_issue
2341706,"Turning my iPad on after nine months and its not recognising that the wifi is on. I cannot run updates or sign in using apple ID. I didn't charge the iPad in between 😢 HELP!!!!","We're here to help. What happens if you connect it to a computer with the latest iTunes? Do you get an error message? Let us know in a DM and we'll help from there. https://t.co/GDrqU22YpT",hardware_issue
2341744,": Three month old MacAir purchased from Apple Store Road Singapore dies. Mac works till the time it is in the store and then dies again as soon as I reach home.1260 SGD wasted.Pathetic Customer Service.","That is never a good situation. Let's see if we can figure out what is going on. Does the computer not power on at all again?",hardware_issue
2341766,"my home button stopped working SOS","We can help out. What device are you currently using? Also, let us know what country you're located in via Direct Message. We'll get started. https://t.co/GDrqU22YpT",hardware_issue
2341885,"Anyone else’s iPhone turned into bullshit lately? Bluetooth just turns itself on randomly, my battery has gone from 100% this morning at 7:30 to 60% now and i’ve only sent 2 whats app messages. In the time its taken to do this tweet im now on 55%. what you playing at?","Having reliable battery life is important! Let us know how you’re turning Bluetooth off and which version of iOS you’re running on the iPhone in DM. We’ll help you troubleshoot these issues from there. https://t.co/GDrqU22YpT",software_issue
2341889,"what is going on with the freaking battery man!","Having a lasting battery is vital. Let us know a bit more about what you're experiencing in DM, please. https://t.co/GDrqU22YpT",hardware_issue
2341912,"Is there any actual reason why the Number- and Language- keys change order between portrait and landscape? #iOS11 #Keyboard #UX https://t.co/za4UP42Dyb","We’re here to help. Please DM us the version of iOS 11 you’re using so we can better assist you. https://t.co/GDrqU22YpT",how_to_question
2341924,"hey can u fix IOS","We're here for you. What's happening with your iOS device? Tell us more about the issues you've been experiencing with us in a DM: https://t.co/GDrqU22YpT",general_complaint_vague
2342893,"I’ve been charged twice after amending my subscription email how do I get refunded?","Thanks for reaching out. You can contact our iTunes Store team for assistance here: https://t.co/SDIe7UiyJN",purchase_billing
2343703,"That’d be great! https://t.co/Fe0Rm3gOEw","Thanks for the recording, that helps a lot. Which version of iOS are you running in Settings &gt; General &gt; About &gt; Version? Have you restarted your phone since trying to move the app?",no_actionable_content
2343741,"Just keep going around in circles with this. You attempted to repair it. This didn’t work. It cost me money driving 25 miles to bring it in. I’m not bringing it in for you to not repair it again. A replacement or refund should be arranged.","We'd like to double check what service options we can offer you. Please DM us with more details on your repair. https://t.co/GDrqU22YpT",hardware_issue
